predicted_labels	true_labels	lil_interpretations	gil_interpretations
27	6	"[('assuming yes', -0.3036133348941803), (""i '"", -0.30508145689964294), ('m assuming yes', -0.30643597058951855), ('your veins', -0.30745112150907516), ('do it', -0.3103653620928526)]"	"['Customer probably lied to you. It happens', ""Must be why I'm alive. That sucks""]"
15	15	[('the change', -0.23316845670342445), ('on the change', -0.24875222658738494)]	"[""That sounds really cool! I'll be there"", ""I'm also happy you're still here!!""]"
27	16	[('like me', -0.303009282797575), ('broke like me', -0.3106976915150881)]	"['Expected that. Thanks for your valuable feedback', ""Nope. Don't need rewards at all""]"
27	27	[('po ##op', -0.6228393912315369)]	['Bingo, low tax zones around his mines', 'Cuddling. Lots of cuddling']
27	27	[('at all', -0.20304397866129875), ('it works', -0.20349720120429993), ('brain ##washed', -0.21105900034308434), ('my dude', -0.21602589264512062), ('how it works', -0.22726699896156788)]	['This is a joke, right...?', 'damn it, you beat me to it']
27	10	[('the language', -0.4122425988316536), ('chinese culture', -0.41418124735355377), ('speak the language', -0.42688856460154057)]	"[""Nope. Don't need rewards at all"", 'Those ears...those horrible ears']"
27	10	[('a virgin', -0.07450642436742783), ('with you', -0.08405560441315174), ('truth ##ful', -0.09082659892737865), ('the nonsense', -0.09312222898006439), ('post on', -0.09698436688631773)]	['Thank you. I appreciate it', 'Expected that. Thanks for your valuable feedback']
27	4	"[('as well', -0.24285820499062538), (""i '"", -0.24695889465510845), ('panic attacks', -0.24711657874286175), ('the dentist', -0.2517682481557131), ('at the dentist', -0.2590141026303172)]"	['Expected that. Thanks for your valuable feedback', 'Yeah, this seems weird to me, too']
27	3	[('playing dumb', -0.40187068097293377), ('an inc ##el', -0.415147390216589), ('stop playing dumb', -0.41590534150600433), ('an inc ##el is', -0.423104849178344)]	"['damn it, you beat me to it', ""Speak for yourself. YOU don't care""]"
0	17	[]	"['I love his reaction. ""That was amazing""', ""That sounds really cool! I'll be there""]"
0	0	[('s nice', -0.39110661298036575)]	"['That was informative. Thank you', ""he's an awesome bro""]"
0	0	[('so stunning', -0.45822519809007645), ('very classic', -0.47841326892375946), ('a very classic beauty', -0.5403531566262245)]	"[""That sounds really cool! I'll be there"", 'I love his reaction. ""That was amazing""']"
27	27	[('exceptions prove', -0.522731751203537)]	"[""Don't endorse violence against people"", 'Amen, block all immigration']"
27	27	[('the feeling', -0.18082672357559204), ('know the feeling', -0.18853292986750603), ('i know the feeling', -0.19991665333509445)]	['I know. I get that a lot', 'So, so good']
27	27	[('5 .', -0.4341955855488777), ('5 . very', -0.4469778463244438)]	"[""Nope. Don't need rewards at all"", 'Expected that. Thanks for your valuable feedback']"
3	12	[('thought we became idiots', -0.11337706446647644), ('we became idiots', -0.1305755078792572), ('##d shapes and their', -0.15409152209758759), ('##d shapes', -0.1554689258337021), ('became idiots', -0.16317767649888992)]	['damn it, you beat me to it', 'Those ears...those horrible ears']
27	23	[('an alignment change', -0.32781174033880234), ('of an alignment change', -0.33442907966673374)]	"[""Nope. Don't need rewards at all"", 'Thank you. I appreciate it']"
27	27	[('the highlights', -0.289007218554616), ('##d out', -0.2927822582423687), ('for the highlights', -0.2993926852941513)]	"[""Nope. Don't need rewards at all"", 'Thanks. I needed this reminder today']"
27	4	[('serial killers', -0.33800639025866985), ('-LSB- name -RSB-', -0.3499768730252981), ('like -LSB- name -RSB-', -0.3579233195632696)]	"[""Hmm. I don't disagree. It's unfortunate"", ""Don't do that. Only villains do that""]"
27	23	[('the evil', -0.28435876965522766)]	"[""Nope. Don't need rewards at all"", 'Expected that. Thanks for your valuable feedback']"
3	24	[('the divorce papers', -0.033791154623031616), ('my trust', -0.04064655303955078)]	['damn it, you beat me to it', 'Those ears...those horrible ears']
27	9	[('mona ##ca', -0.5104782767593861), ('from space', -0.516000472009182), ('back from space', -0.5299630239605904)]	['Get you some!!', 'You described my life!!']
27	19	"[(""you '"", -0.23355185613036156), ('my facial expressions', -0.2571838367730379), ('re not alone there', -0.26374715473502874)]"	['Feel you pain. Stay strong', 'Expected that. Thanks for your valuable feedback']
27	23	[('bro ##cco ##li', -0.3206128105521202), ('have bro ##cco ##li', -0.33309715054929256)]	['Expected that. Thanks for your valuable feedback', 'Cuddling. Lots of cuddling']
1	27	"[('s cool', -0.14726508408784866), (""' s cool"", -0.1511630229651928), ('the h ##ype', -0.15899358317255974), (""he ' s cool"", -0.1633736938238144), ('get the h ##ype', -0.1683112271130085)]"	['That was so disgusting. VWP', 'Yeah, this seems weird to me, too']
27	11	[('the ducks', -0.17625310271978378), ('got back', -0.18352428078651428), ('cl ##utter ##fu ##cked', -0.20206493511795998)]	['Wow, that was insane', 'That was so disgusting. VWP']
27	27	[('the back', -0.6320950016379356), ('of the', -0.6381236612796783), ('the slot', -0.6486523225903511), ('the puck', -0.6502080373466015), ('to the slot', -0.6671066582202911)]	['No kill, only hug', '[NAME] is [NAME]']
5	27	[('my mother in law', 0.3173019289970398), ('of the next day', 0.31520116329193115), ('the next day', 0.16800051927566528), ('outside my house', 0.0768524557352066), ('in law', 0.049568891525268555)]	['Thanks for this. I appreciate everyone involved', 'That was informative. Thank you']
27	4	[('a lot', -0.1930692195892334), ('my ex', -0.19783384911715984), ('to games', -0.20182314701378345), ('addiction to games', -0.20468959026038647), ('of addiction to games', -0.21320215053856373)]	['Yeah, this seems weird to me, too', 'Cuddling. Lots of cuddling']
25	25	[('from there', -0.028459087014198303), ('many times', -0.07274802029132843), ('a lot', -0.07940466701984406), ('those ponds', -0.08225036412477493), ('that park', -0.08985652774572372)]	"['Thank you. I appreciate it', ""That sounds so terrible. I'm very sorry""]"
27	9	[('to tank', -0.22979582287371159), ('poor planning', -0.23524862714111805), ('the f ##o', -0.2353146392852068), ('by the f ##o', -0.24446569522842765)]	['Those ears...those horrible ears', 'What a waste of money and time']
27	2	[('-LSB- name', -0.24658396281301975)]	['damn it, you beat me to it', 'Those ears...those horrible ears']
27	9	[('isn  t happening', -0.3133949991315603), ('this point', -0.31377759017050266)]	['I’m not crying. You’re crying', 'Thank you. I appreciate it']
27	10	[('a pan', -0.3729209527373314), ('##ed a pan', -0.39222464337944984), ('##rot ##ed a pan', -0.41271888464689255)]	['If you enjoyed it, go for it', 'DONT BE NEEDY. TALK TO OTHER GIRLS']
27	27	[('of punishment', -0.23084716498851776), ('some sort', -0.23737944290041924), ('a veteran', -0.23761264234781265), ('being a veteran', -0.24824124202132225), ('his condition', -0.24865845032036304)]	['Expected that. Thanks for your valuable feedback', 'Bingo, low tax zones around his mines']
0	8	[('in august', -0.2958877757191658), ('football camp', -0.3078255131840706), ('opens in august', -0.31926650926470757)]	['Happy New Year to you, too!', 'Yep. Happy New Years!']
27	27	[('right there', -0.40242501348257065), ('some voodoo shit', -0.40828802064061165), ('-LSB- name -RSB-', -0.41050233971327543), ('the -LSB- name -RSB-', -0.4142823275178671)]	"[""Don't do that. Only villains do that"", ""WE'LL CALL IT A DRAW""]"
0	13	[('for you', -0.2116769626736641), ('the best', -0.21526608616113663), ('we met', -0.23483645170927048), ('were the best', -0.24867432937026024), ('a few weeks', -0.2603301703929901)]	"[""That sounds really cool! I'll be there"", ""I'll be right back!""]"
0	0	[('a cat', -0.3415970504283905)]	"['That was so disgusting. VWP', ""Genius. I'm so doing this""]"
27	27	[('the public', -0.3251815587282181), ('doing similar', -0.3263623081147671), ('political questions', -0.32839912734925747), ('with the public', -0.332315718755126), ('to political questions', -0.3345681596547365)]	"[""Nope. Don't need rewards at all"", 'Expected that. Thanks for your valuable feedback']"
0	0	[('lo ##l good', -0.3726172558963299)]	"[""That sounds really cool! I'll be there"", 'No worries. Have a nice day']"
0	26	[('a rapid', -0.14230467937886715), ('a parent', -0.14561808109283447), ('calling a rapid', -0.1493944190442562)]	['That was so disgusting. VWP', 'Wow, that was insane']
0	0	[('most perfect', -0.3818705826997757), ('me ##me', -0.39852670580148697), ('in this', -0.4062146320939064)]	"['You are an absolute gem', ""he's an awesome bro""]"
27	27	[('nothing special', -0.37387748435139656), ('something different', -0.37657979130744934), ('s nothing special', -0.3790849968791008), ('the idea', -0.3845990300178528), (' s nothing special', -0.3897084482014179)]	['If you enjoyed it, go for it', 'Expected that. Thanks for your valuable feedback']
27	27	[('a possibility', -0.35783712565898895), ('as thirty', -0.3617120012640953), ('s a possibility', -0.36756782978773117), ('thirteen as thirty', -0.3710034992545843)]	['bruh, in what way', 'Yeah, this seems weird to me, too']
27	13	[('left hand', -0.1918922532349825), ('re ##jo ##icing over', -0.20643478073179722)]	['Expected that. Thanks for your valuable feedback', 'Happy New Year to you, too!']
2	0	[('basement fucking', -0.2151075266301632)]	"['damn it, you beat me to it', ""She's a bloody sociopath""]"
27	27	[('the biggest fit', -0.43601065687835217), ('-LSB- name -RSB-', -0.4474428119137883), ('like -LSB- name -RSB-', -0.4533205940388143), ('for -LSB- name -RSB-', -0.45437304535880685)]	"[""Nope. Don't need rewards at all"", 'Good for [NAME]. He deserves it']"
27	27	[('the way', -0.2745753712952137), ('you said', -0.2748566437512636), ('said it', -0.2793632075190544), ('you said it', -0.29354029707610607)]	"['damn it, you beat me to it', ""Speak for yourself. YOU don't care""]"
27	27	[('under contract', -0.3986832834780216), ('if that', -0.4021981507539749), ('-LSB- name', -0.4183040801435709), ('-LSB- name -RSB-', -0.4270954830572009), ('of -LSB- name -RSB-', -0.43612239556387067)]	"[""WE'LL CALL IT A DRAW"", ""I'm also happy you're still here!!""]"
27	27	[('a flat bill', -0.2668796442449093), ('the front seat', -0.27255313843488693), ('in the front seat', -0.28487972915172577)]	['Expected that. Thanks for your valuable feedback', 'Wow, that was insane']
2	3	[('than mine', -0.23499871790409088), ('bigger than mine', -0.2781202718615532), ('a woman', -0.3155800849199295), ('it ', -0.3170746862888336), ('are bigger than mine', -0.3245350904762745)]	"['damn it, you beat me to it', '""you can\'t arrest me!! I\'m attractive!""']"
0	4	[('right here', -0.25372279062867165), ('good advice', -0.26079535484313965), ('good things', -0.26110877469182014), ('think about', -0.27188726887106895), ('to think about', -0.2913283742964268)]	"[""That sounds really cool! I'll be there"", ""I'm also happy you're still here!!""]"
27	24	[('a slippery slope', -0.2662241831421852)]	"[""Speak for yourself. YOU don't care"", 'Thank you. I appreciate it']"
0	18	[('i spy', -0.1549687199294567), ('love it there', -0.15517421066761017), ('i spy ? i', -0.19346552900969982)]	"['I love his reaction. ""That was amazing""', 'Heh I love this']"
27	13	[('last season', -0.33467213064432144), ('more games', -0.33657918125391006), ('ll last season', -0.35170877911150455), (' ll last season', -0.3596336096525192)]	['Those ears...those horrible ears', 'Get you some!!']
27	27	[('thai food', -0.29892173409461975), ('fire ##fly', -0.3003905452787876), ('like thai food', -0.3238543290644884), ('try fire ##fly', -0.32417032308876514)]	['If you enjoyed it, go for it', 'If you enjoyed it, go for it']
0	0	[('the best', -0.32595302909612656), ('league pass', -0.3326065391302109), ('every ##time', -0.3335661217570305), ('are the best', -0.358402032405138), ('league pass commercial breaks', -0.3783250208944082)]	"[""he's an awesome bro"", 'Awesome map!']"
27	20	[('come loose', -0.07981104589998722), ('blood and meat', -0.0915253171697259), ('all my joints', -0.097329530864954), ('of blood and meat', -0.09863130655139685)]	['Good luck and Godspeed', 'Cuddling. Lots of cuddling']
27	27	[('a b', -0.49255459755659103), ('being tired', -0.5049670711159706), ('for a b', -0.5101062580943108), (' t work', -0.5128366257995367), ('ask for a b', -0.5241018291562796)]	['Ask him out for a drink', 'If you enjoyed it, go for it']
7	0	[('s been', -0.17011910676956177), ('how good', -0.19513510912656784), ('fan here', -0.19680897891521454), ('this game', -0.20332352072000504), ('his potential', -0.20511145889759064)]	['bruh, in what way', 'Is this [NAME]?']
0	0	[('the honesty', -0.15895113721489906), ('many conservatives', -0.16692544147372246), ('a position', -0.16698436066508293), ('appreciate the honesty', -0.17683055996894836), ('the -LSB- name -RSB-', -0.18996969424188137)]	['Expected that. Thanks for your valuable feedback', 'That was informative. Thank you']
27	27	[('li ##sb', -0.45346052199602127), ('to bumper', -0.4573652110993862), ('5 ##pm', -0.4627632461488247), ('into li ##sb', -0.4653148576617241), ('about 7 ##pm', -0.46580398082733154)]	['No kill, only hug', 'If you enjoyed it, go for it']
0	9	[('for you', -0.21601247042417526), ('getting frustrated', -0.21714075654745102), ('was getting frustrated', -0.2433295026421547), ('a bunch', -0.2433774583041668), ('you did', -0.2571417763829231)]	"[""That sounds really cool! I'll be there"", ""I'm also happy you're still here!!""]"
15	15	[('something similar', -0.41032612323760986), ('this op', -0.41325732693076134), ('thank you', -0.41595104336738586)]	"[""That sounds really cool! I'll be there"", ""I'm also happy you're still here!!""]"
27	10	[('of thing', -0.3678286597132683), ('this sort', -0.3832298368215561), ('this sort of thing', -0.3989299088716507)]	"['Those ears...those horrible ears', ""It's extremely rude""]"
