predicted_labels	true_labels	lil_interpretations	gil_interpretations
4	4	[('part of', -0.7876208424568176), ('Spain part of', -0.8677089363336563), ('is Spain part of', -0.9370836988091469)]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What sound does Olympia , Washington , overlook ?', 'What is a fear of odors , body , ?', 'What college enlivens Hanover , New Hampshire ?', 'What does caliente mean , in English ?', 'Which U.S. President is buried in Washington , D.C. ?', 'What does U.S.S.R. stand for ?']
2	2	[]	"['What is the theory of equivalence states ?', 'What is the temperature today ?', 'What exactly , specifically does sleep do for you ?', 'What is the nature of learning ?', 'What does it take to become a lawyer ?', 'How does an ion drive work ?', 'Who created the character of Scrooge ?', 'How do you clean an LCD monitor screen ?', 'What are the living conditions in Cuba ?', ""What 's a Craps player called ?""]"
4	4	[('of rain', -0.8072772324085236), ('per year', -0.8180022984743118), ('the least amount', -0.89435725659132)]	['What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where is the actress , Marion Davies , buried ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'Which U.S. President is buried in Washington , D.C. ?', 'What college enlivens Hanover , New Hampshire ?', 'What is a fear of odors , body , ?', 'What does caliente mean , in English ?', 'What does U.S.S.R. stand for ?', 'What prison is found in Ossining , New York ?']
3	3	[]	['Who was Secretary of State during the Nixon administration ?', 'Who does the voices of the Simpsons ?', 'When was the Bill of Rights ratified ?', 'What is the text of the Fifth Amendment ?', 'Who was The Pride of the Yankees ?', 'Where did the Wright brothers make their first flight ?', 'Who was chief engineer of the Starship Enterprise ?', 'What was the longest war in U.S. history ?', 'How much did the Iran-Contra investigation cost ?', 'Who was the first governor of West Virginia ?']
5	5	[('the Atlanta Bra ves', -0.2321879267692566)]	['Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What sound does Olympia , Washington , overlook ?', 'What is a fear of odors , body , ?', 'What meter was invented by C.C. Magee in 1935 ?', 'What does U.S.S.R. stand for ?', 'What D.H. Lawrence novel was originally titled Tenderness ?', 'Which U.S. President is buried in Washington , D.C. ?']
5	5	[('is alcohol absorb ed', -0.3160960078239441), ('absorb ed', -0.6161764860153198)]	['Where was the Cisalpine Republic , 1797-185 , ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What meter was invented by C.C. Magee in 1935 ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What prison is found in Ossining , New York ?', 'Who lives at 24 Sussex Drive , Ottawa ?', 'What is a fear of odors , body , ?', 'What sound does Olympia , Washington , overlook ?', 'What D.H. Lawrence novel was originally titled Tenderness ?', 'Which U.S. President is buried in Washington , D.C. ?']
5	5	[]	['Where was the Cisalpine Republic , 1797-185 , ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What meter was invented by C.C. Magee in 1935 ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What prison is found in Ossining , New York ?', 'Who lives at 24 Sussex Drive , Ottawa ?', 'What college enlivens Hanover , New Hampshire ?', 'What is a fear of odors , body , ?', 'Which U.S. President is buried in Washington , D.C. ?', 'Who is John Macarthur , 1767-1834 ?']
2	2	[('super nova', -0.8446821421384811), ('is super nova', -0.9101720824837685), ('What is super nova', -0.9533908255398273)]	['What is the theory of equivalence states ?', 'When is the Tulip Festival in Michigan ?', 'How do you clean an LCD monitor screen ?', 'Who created the character of Scrooge ?', 'How does an ion drive work ?', 'What is the nature of learning ?', 'What is the formula to calculate pi ?', 'What is the function of RAM ?', 'What are the living conditions in Cuba ?', 'What is the meaning of thalassemia ?']
4	4	[('Live free', -0.7855504751205444), ('Live free or Die', -0.9440553821623325)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What is a fear of odors , body , ?', 'What does U.S.S.R. stand for ?', 'What D.H. Lawrence novel was originally titled Tenderness ?', 'Which U.S. President is buried in Washington , D.C. ?', 'What does caliente mean , in English ?']
4	4	[('the Lou rve', -0.8959797918796539)]	['What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What college enlivens Hanover , New Hampshire ?', 'What prison is found in Ossining , New York ?', 'In what city does Maurizio Pellegrin now live ?', 'What bay sparkles next to Miami , Florida ?', 'Where does the Santa Fe Trail begin and end ?', 'What populous state covers 49 , 576 square miles ?', 'Where is the bridge over the river Kwai ?', 'What dropped 1 , 313 feet in 1980 ?', 'What country contains the westernmost point in South America ?']
5	5	[]	['Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What sound does Olympia , Washington , overlook ?', 'What is a fear of odors , body , ?', 'Where is the actress , Marion Davies , buried ?', 'What meter was invented by C.C. Magee in 1935 ?', 'What college enlivens Hanover , New Hampshire ?', 'What prison is found in Ossining , New York ?', 'Who lives at 24 Sussex Drive , Ottawa ?']
1	1	[('to make orang e', -0.19721686840057373), ('to make orang', -0.32479655742645264), ('make orang', -0.4935349225997925)]	"['What was the longest war in U.S. history ?', 'How do you do a topic outline ?', 'What is the nickname of the Cleveland Indians ?', 'When was the Bill of Rights ratified ?', 'What is the largest county in size in Massachusetts ?', ""What was the date of CNN 's first broadcast ?"", 'Who owns the rights on a TV program ?', 'What type of food makes you fat ?', 'What is the population of Arcadia , Florida ?', 'What is the population of Kansas ?']"
5	5	[('to from the sun', -0.26498109102249146), ('from the sun', -0.42001187801361084), ('the sun', -0.5905175805091858)]	['Where was the Cisalpine Republic , 1797-185 , ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What sound does Olympia , Washington , overlook ?', 'Where is the actress , Marion Davies , buried ?', 'What meter was invented by C.C. Magee in 1935 ?', 'What is a fear of odors , body , ?', 'What prison is found in Ossining , New York ?', 'Which U.S. President is buried in Washington , D.C. ?', 'What does U.S.S.R. stand for ?']
4	4	[('What body', -0.7741796523332596), ('of water', -0.7786688804626465)]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What is a fear of odors , body , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What does caliente mean , in English ?', 'What college enlivens Hanover , New Hampshire ?', 'Which U.S. President is buried in Washington , D.C. ?', 'What does U.S.S.R. stand for ?']
2	2	[('neuro pathy', -0.783667266368866), ('is neuro pathy', -0.8651971220970154), ('What is neuro pathy', -0.9242283552885056)]	['When is the Tulip Festival in Michigan ?', 'What is the theory of equivalence states ?', 'How do you clean an LCD monitor screen ?', 'Who created the character of Scrooge ?', 'How can I stop or slow down aging ?', 'What are the living conditions in Cuba ?', 'What is the nature of learning ?', 'What is the formula to calculate pi ?', 'What are the current immigration laws in US ?', 'What is the meaning of thalassemia ?']
4	4	[]	['What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What college enlivens Hanover , New Hampshire ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'Where is the actress , Marion Davies , buried ?', 'What prison is found in Ossining , New York ?', 'What does caliente mean , in English ?', 'Which U.S. President is buried in Washington , D.C. ?', 'What is a fear of odors , body , ?', 'What bay sparkles next to Miami , Florida ?']
2	2	[(' crypt ography', -0.8866657614707947), ('is  crypt ography', -0.9348897039890289)]	['When is the Tulip Festival in Michigan ?', 'What is the theory of equivalence states ?', 'What is the function of RAM ?', 'Who created the character of Scrooge ?', 'How do you clean an LCD monitor screen ?', 'How does an ion drive work ?', 'What is the nature of learning ?', 'What is the formula to calculate pi ?', 'What is the English meaning of caliente ?', 'What are the living conditions in Cuba ?']
1	1	[('is natural gas', -0.5247082412242889), ('compose d of', -0.5462959408760071), ('natural gas', -0.6530117392539978)]	['What type of food makes you fat ?', 'How do you do a topic outline ?', 'What does the word affiant mean ?', 'How does marijuana lead to other drugs ?', 'Where in a tree does photosynthesis occur ?', 'What does a chef coddle eggs in ?', 'How does a scientific calculator work ?', 'Who owns the rights on a TV program ?', 'When was the Bill of Rights ratified ?', 'What is the population of Arcadia , Florida ?']
3	3	[('of Canada', -0.562598466873169)]	['Who was Secretary of State during the Nixon administration ?', 'When was the Bill of Rights ratified ?', 'What is the text of the Fifth Amendment ?', 'Who does the voices of the Simpsons ?', 'What was the longest war in U.S. history ?', 'Who was the 3rd president of the United States ?', 'Who was the 16th President of the United States ?', 'Who was the first governor of West Virginia ?', 'Who appointed the chair of the Federal Reserve ?', 'Who was chief engineer of the Starship Enterprise ?']
3	3	[('of Water loo', -0.4268946051597595), ('the battle', -0.5655830502510071), ('Water loo', -0.5825276374816895)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What is a fear of odors , body , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What does caliente mean , in English ?', 'What are Cobol , Fortran , and Pascal ?', 'What does U.S.S.R. stand for ?', 'What D.H. Lawrence novel was originally titled Tenderness ?']
2	2	[('leuke mia', -0.8117018491029739), ('is leuke mia', -0.8828522488474846), ('What is leuke mia', -0.9369163177907467)]	['When is the Tulip Festival in Michigan ?', 'What is the theory of equivalence states ?', 'How do you clean an LCD monitor screen ?', 'How does an ion drive work ?', 'What are the living conditions in Cuba ?', 'Who created the character of Scrooge ?', 'What is the nature of learning ?', 'How can I stop or slow down aging ?', 'How do microwaves work ?', 'What is the function of RAM ?']
4	4	[('Howard Hughes', -0.7770707607269287)]	['What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What college enlivens Hanover , New Hampshire ?', 'Where is the actress , Marion Davies , buried ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What prison is found in Ossining , New York ?', 'Which U.S. President is buried in Washington , D.C. ?', 'What does caliente mean , in English ?', 'What is a fear of odors , body , ?', 'What bay sparkles next to Miami , Florida ?']
1	1	[('for June', -0.494320273399353)]	['How do you do a topic outline ?', 'When was the Bill of Rights ratified ?', 'What is the population of Arcadia , Florida ?', 'What type of food makes you fat ?', 'Where in a tree does photosynthesis occur ?', 'What is the population of Kansas ?', 'What was the longest war in U.S. history ?', 'Name a medicine commonly used to combat AIDS ?', 'Who owns the rights on a TV program ?', 'What is the text of the Fifth Amendment ?']
5	1	[('in Minnesota', -0.6133674681186676)]	"['What is the average hourly rate of American workers ?', ""What 's the third month of the Gregorian calendar ?"", 'How long is the Coney Island boardwalk ?', 'How do you do a topic outline ?', 'What do you call a group of geese ?', 'Where did Hillary Clinton graduate college ?', 'Who liberated 19th century Sicily and Naples ?', 'What is the Pennsylvania state income tax rate ?', 'Who played the title role in My Favorite Martian ?', 'How did water appear on the earth ?']"
5	5	[('from the earth', -0.5057075619697571), ('to the sun', -0.5088623762130737), ('in miles', -0.598975419998169), ('the sun', -0.6318381726741791), ('the earth', -0.6344622671604156)]	['How many furlongs are there in a mile-and-a-quarter recetrack ?', 'What meter was invented by C.C. Magee in 1935 ?', 'Who lives at 24 Sussex Drive , Ottawa ?', 'What race is 1 , 137 miles long ?', 'What dropped 1 , 313 feet in 1980 ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What populous state covers 49 , 576 square miles ?', 'Who is John Macarthur , 1767-1834 ?', 'What New England state covers 5.9 square miles ?', 'How do you convert foot-pounds to foot-inches ?']
